objectid,reporter,RecOwner,SciName,ComName,Nativity,OccStatus,Status,ObsDate,DateEnt,DateUp,Location,Latitude,Longitude,Datum,Method,CoordAcc,DataType,Centroid,Abundance,InfestAcre,GrossAcre,Percentcov,Density,APPXQuant,NumCollect,Smallest,Largest,Incidence,Severity,Host,Host_Name,HostPheno,HostDamage,ManageStat,PopStat,Habitat,LocalOwner,Site,RecBasis,Museum,MuseumRec,Voucher,ObsIDer,CollectTme,UUID,OrgSrcID,OrigName,RecSrcTyp,Surveyor,DateAcc,VisitType,DataMthd,TrapType,NumTraps,TargetName,TargetCnt,TargetRnge,Phenology,LifeStatus,Sex,PID,WaterName,WaterType,Substrate,TreatArea,PlantTreat,TreatComm,Reference,Locality,Comments,ReviewDate,Reviewer,VerifyMthd,Verified,IDCred,ReviewComm
344088,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Cumberland, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
345179,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Leelanau, Michigan, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Voss, E.G. 1985. Michigan flora. Cranbrook Institute of Science, Bloomfield Hills",,,,,,Verified,,
345315,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Hillsborough, New Hampshire, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
348325,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Sagadahoc, Maine, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
348686,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Monroe, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
350309,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Cortland, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
351720,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Rock, Wisconsin, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,University of Wisconsin. Wisconsin vascular plants ( http://wiscinfo.doit.wisc.edu/herbarium/). Wisconsin State Herbarium: University of Wisconsin - Madison,,,,,,Verified,,
353639,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Midland, Michigan, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Voss, E.G. 1985. Michigan flora. Cranbrook Institute of Science, Bloomfield Hills",,,,,,Verified,,
355549,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Lake, Montana, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Booth, W.E., and J.C. Wright. 1966. Flora of Montana. Montana State University, Bozeman",,,,,,Verified,,
357812,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Greene, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
358473,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Latah, Idaho, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Specimen located at the Herbarium of the University of Idaho (Moscow, ID)",,,,,,Verified,,
359775,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Northampton, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
360205,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Centre, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
361226,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Norfolk, Massachusetts, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
41147,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Lebanon, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
41491,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Monroe, Illinois, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Mohlenbrock, R.H. 1986. Guide to the vascular flora of Illinois, rev. ed. Southern Illinois University Press, Carbondale and Edwardsville",,,,,,Verified,,
42753,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Franklin, Massachusetts, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
43705,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Nez Perce, Idaho, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Specimen located at the Herbarium of the University of Idaho (Moscow, ID)",,,,,,Verified,,
44657,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Pend Oreille, Washington, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Layser, E.F. 1980. Flora of Pend Oreille County, Washington. Washington State University, Cooperative Extension, Pullman",,,,,,Verified,,
49087,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"St. Clair, Michigan, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Voss, E.G. 1985. Michigan flora. Cranbrook Institute of Science, Bloomfield Hills",,,,,,Verified,,
50409,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Genesee, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
51080,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Elk, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
51772,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Hardy, West Virginia, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,West Virginia county level data,,,,,,Verified,,
53067,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Penobscot, Maine, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
53764,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Waldo, Maine, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
157784,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Wayne, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
158270,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Kings, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Clemants, Steven. Personal communication",,,,,,Verified,,
161955,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Whitman, Washington, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Specimen located at the Herbarium of the Marion Ownbey Herbarium, Washington State University (Pullman, WA)",,,,,,Verified,,
163218,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Allegheny, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
164005,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Windham, Vermont, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
164536,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Addison, Vermont, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
165605,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Essex, Massachusetts, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
166304,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Knox, Maine, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
167137,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Essex, Vermont, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
170578,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Luzerne, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
171246,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Merrimack, New Hampshire, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
172176,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Ohio, West Virginia, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,West Virginia county level data,,,,,,Verified,,
172304,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Onondaga, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
173538,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Flathead, Montana, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rice, P. INVADERS database (http://invader.dbs.umt.edu/)",,,,,,Verified,,
174933,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Bronx, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Clemants, Steven. Personal communication",,,,,,Verified,,
175348,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Orange, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
175724,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Cameron, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
179965,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Beaver, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
180389,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Clark, Missouri, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Weber, W.R., and W.T. Corcoran. 1993. Atlas of Missouri vascular plants. Unpublished. Southwest Missouri State University and the Missouri Native Plant Society",,,,,,Verified,,
181342,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Hampden, Massachusetts, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
183138,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Oakland, Michigan, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Voss, E.G. 1985. Michigan flora. Cranbrook Institute of Science, Bloomfield Hills",,,,,,Verified,,
183882,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Cayuga, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
185441,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Wayne, Michigan, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Voss, E.G. 1985. Michigan flora. Cranbrook Institute of Science, Bloomfield Hills",,,,,,Verified,,
185957,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Vilas, Wisconsin, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,University of Wisconsin. Wisconsin vascular plants ( http://wiscinfo.doit.wisc.edu/herbarium/). Wisconsin State Herbarium: University of Wisconsin - Madison,,,,,,Verified,,
188559,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"York, Maine, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
195697,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Washington, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
196156,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Jefferson, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
199001,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Kalamazoo, Michigan, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Voss, E.G. 1985. Michigan flora. Cranbrook Institute of Science, Bloomfield Hills",,,,,,Verified,,
201504,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Coos, New Hampshire, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Magee, D. Flora of New England. Unpublished and undated",,,,,,Verified,,
204589,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Dutchess, New York, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"New York Flora Association. 1990. Preliminary vouchered atlas of New York State flora, ed. 1. New York State Museum Institute, Albany",,,,,,Verified,,
205098,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Bedford, Pennsylvania, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,"Rhoads, A.F., and W.M. Klein, Jr. 1993. The vascular flora of Pennsylvania. Annotated checklist and atlas. American Philosophical Society, Philadelphia",,,,,,Verified,,
205352,USDA PLANTS Database USDA NRCS,Herbarium/Literature/Museum,Berberis vulgaris,common barberry,Introduced,Detected,Positive,,3/5/2008,3/5/2008,"Richland, Wisconsin, United States",,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,Bulk Data,,,,,,,,,,,,,,,,,,,,University of Wisconsin. Wisconsin vascular plants ( http://wiscinfo.doit.wisc.edu/herbarium/). Wisconsin State Herbarium: University of Wisconsin - Madison,,,,,,Verified,,
